headword	headword_pos	category	relation	collocation	normalized_collocation	confidence	_source_file	_target_hint	headword_norm	collocation_norm	confidence_score	quarantine_reason
t politeness	noun	PREP	preposition_frame	out of~	out of~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	t politeness	out of~	0.9	noise_or_fragment_filter
t revolt	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	t revolt	in~	0.9	noise_or_fragment_filter
table	noun	PREP	preposition_frame	across the~	across the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	table	across the~	0.9	noise_or_fragment_filter
table	noun	PREP	preposition_frame	in a/the ~	in a/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	table	in a/the ~	0.9	noise_or_fragment_filter
tabloid	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tabloid	in a/the~	0.9	noise_or_fragment_filter
tackle	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tackle	in a/the~	0.9	noise_or_fragment_filter
tact	noun	PREP	preposition_frame	with~	with~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tact	with~	0.9	noise_or_fragment_filter
takings	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	takings	in~	0.9	noise_or_fragment_filter
talent	noun	PREP	preposition_frame	of ~	of ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	talent	of ~	0.9	noise_or_fragment_filter
talk	noun	PREP	preposition_frame	during~	during~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	talk	during~	0.9	noise_or_fragment_filter
tan	noun	PREP	preposition_frame	against your~	against your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tan	against your~	0.9	noise_or_fragment_filter
tangle	noun	PREP	preposition_frame	in a~	in a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tangle	in a~	0.9	noise_or_fragment_filter
tap	noun	PREP	preposition_frame	on~	on~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tap	on~	0.9	noise_or_fragment_filter
tape	verb	PREP	preposition_frame	off~	off~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tape	off~	0.9	noise_or_fragment_filter
taste	noun	PREP	preposition_frame	for your~	for your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	taste	for your~	0.9	noise_or_fragment_filter
taste	noun	PREP	preposition_frame	in... ~	in... ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	taste	in... ~	0.9	noise_or_fragment_filter
taxation	noun	PREP	preposition_frame	after/before~	after/before~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	taxation	after/before~	0.9	noise_or_fragment_filter
tea	noun	PREP	preposition_frame	in your~	in your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tea	in your~	0.9	noise_or_fragment_filter
teaching	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	teaching	in~	0.9	noise_or_fragment_filter
team	noun	PREP	preposition_frame	in/ona/the~ /llhaveyauon thefirst team	in/ona/the~ /llhaveyauon thefirst team	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	team	in/ona/the~ /llhaveyauon thefirst team	0.9	noise_or_fragment_filter
teens	noun	PREP	preposition_frame	durlng your~	durlng your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	teens	durlng your~	0.9	noise_or_fragment_filter
telephone	noun	PREP	preposition_frame	through a/the~	through a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	telephone	through a/the~	0.9	noise_or_fragment_filter
television	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	television	in~	0.9	noise_or_fragment_filter
temperament	noun	PREP	preposition_frame	by/in~	by/in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	temperament	by/in~	0.9	noise_or_fragment_filter
temple	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	temple	in a/the~	0.9	noise_or_fragment_filter
temple	noun	PREP	preposition_frame	at sb’s/the~s	at sb’s/the~s	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	temple	at sb’s/the~s	0.9	noise_or_fragment_filter
temple	noun	PREP	preposition_frame	ata... ~	ata... ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	temple	ata... ~	0.9	noise_or_fragment_filter
temptation	noun	PREP	preposition_frame	under a/the~	under a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	temptation	under a/the~	0.9	noise_or_fragment_filter
tender	noun	PREP	preposition_frame	by~	by~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tender	by~	0.9	noise_or_fragment_filter
tenure	noun	PREP	preposition_frame	during sb's~	during sb's~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tenure	during sb's~	0.9	noise_or_fragment_filter
term	noun	PREP	preposition_frame	during (the) ~	during (the) ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	term	during (the) ~	0.9	noise_or_fragment_filter
term	noun	PREP	preposition_frame	at~ (medical)	at~ (medical)	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	term	at~ (medical)	0.9	noise_or_fragment_filter
terminal	noun	PREP	preposition_frame	at/in a/the~	at/in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	terminal	at/in a/the~	0.9	noise_or_fragment_filter
terminal	noun	PREP	preposition_frame	at a/the~	at a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	terminal	at a/the~	0.9	noise_or_fragment_filter
terrain	noun	PREP	preposition_frame	across/over ~	across/over ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	terrain	across/over ~	0.9	noise_or_fragment_filter
text	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	text	in a/the~	0.9	noise_or_fragment_filter
textile	noun	PREP	preposition_frame	in~s	in~s	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	textile	in~s	0.9	noise_or_fragment_filter
texture	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	texture	in~	0.9	noise_or_fragment_filter
thanks	noun	PREP	preposition_frame	as/in~ for	as/in~ for	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	thanks	as/in~ for	0.9	noise_or_fragment_filter
thaw	noun	PREP	preposition_frame	during a/the ~	during a/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	thaw	during a/the ~	0.9	noise_or_fragment_filter
theatre	noun	PREP	preposition_frame	at a/the~	at a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	theatre	at a/the~	0.9	noise_or_fragment_filter
theatre	noun	PREP	preposition_frame	In(the)~	in(the)~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	theatre	in(the)~	0.9	noise_or_fragment_filter
theme	noun	PREP	preposition_frame	on the~of	on the~of	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	theme	on the~of	0.9	noise_or_fragment_filter
theme	noun	PREP	preposition_frame	in~ In theory	in~ in theory	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	theme	in~ in theory	0.9	noise_or_fragment_filter
thesis	noun	PREP	preposition_frame	by~	by~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	thesis	by~	0.9	noise_or_fragment_filter
thought	noun	PREP	preposition_frame	without ~	without ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	thought	without ~	0.9	noise_or_fragment_filter
threshold	noun	PREP	preposition_frame	above/below a/the~	above/below a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	threshold	above/below a/the~	0.9	noise_or_fragment_filter
thrill	noun	PREP	preposition_frame	for a/the~	for a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	thrill	for a/the~	0.9	noise_or_fragment_filter
ticket	noun	PREP	preposition_frame	by~ admission by ticket only	by~ admission by ticket only	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	ticket	by~ admission by ticket only	0.9	noise_or_fragment_filter
tide	noun	PREP	preposition_frame	against a/the~	against a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tide	against a/the~	0.9	noise_or_fragment_filter
till	noun	PREP	preposition_frame	at/behind/on the~	at/behind/on the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	till	at/behind/on the~	0.9	noise_or_fragment_filter
time	noun	PREP	preposition_frame	In~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	time	in~	0.9	noise_or_fragment_filter
time	noun	PREP	preposition_frame	ata~	ata~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	time	ata~	0.9	noise_or_fragment_filter
time	noun	PREP	preposition_frame	at a/the~	at a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	time	at a/the~	0.9	noise_or_fragment_filter
time	noun	PREP	preposition_frame	ata/the~	ata/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	time	ata/the~	0.9	noise_or_fragment_filter
timing	noun	PREP	preposition_frame	with ... ~	with ... ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	timing	with ... ~	0.9	noise_or_fragment_filter
tinkle	noun	PREP	preposition_frame	with a~	with a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tinkle	with a~	0.9	noise_or_fragment_filter
tissue	noun	PREP	preposition_frame	on a/the~	on a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tissue	on a/the~	0.9	noise_or_fragment_filter
title	noun	PREP	preposition_frame	under a/the~	under a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	title	under a/the~	0.9	noise_or_fragment_filter
toe	noun	PREP	preposition_frame	between the/your~s	between the/your~s	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	toe	between the/your~s	0.9	noise_or_fragment_filter
toilet	noun	PREP	preposition_frame	in the~	in the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	toilet	in the~	0.9	noise_or_fragment_filter
toilet	noun	PREP	preposition_frame	on the~	on the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	toilet	on the~	0.9	noise_or_fragment_filter
token	noun	PREP	preposition_frame	in~ of	in~ of	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	token	in~ of	0.9	noise_or_fragment_filter
tongue	noun	PREP	preposition_frame	ina/the~	ina/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tongue	ina/the~	0.9	noise_or_fragment_filter
toot	noun	PREP	preposition_frame	with a~	with a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	toot	with a~	0.9	noise_or_fragment_filter
tooth	noun	PREP	preposition_frame	against the/your~	against the/your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tooth	against the/your~	0.9	noise_or_fragment_filter
top	noun	PREP	preposition_frame	at the~	at the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	top	at the~	0.9	noise_or_fragment_filter
topic	noun	PREP	preposition_frame	on a/the~ Mr	on a/the~ mr	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	topic	on a/the~ mr	0.9	noise_or_fragment_filter
torch	noun	PREP	preposition_frame	in a/the~	in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	torch	in a/the~	0.9	noise_or_fragment_filter
total	noun	PREP	preposition_frame	in~ In total	in~ in total	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	total	in~ in total	0.9	noise_or_fragment_filter
touch	noun	PREP	preposition_frame	at sb/sth’s ~	at sb/sth’s ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	touch	at sb/sth’s ~	0.9	noise_or_fragment_filter
touch	noun	PREP	preposition_frame	with a~of ‘Thanks	with a~of ‘thanks	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	touch	with a~of ‘thanks	0.9	noise_or_fragment_filter
tourism	noun	PREP	preposition_frame	through~	through~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tourism	through~	0.9	noise_or_fragment_filter
tractor	noun	PREP	preposition_frame	ona/the~a farmer on his tractor	ona/the~a farmer on his tractor	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tractor	ona/the~a farmer on his tractor	0.9	noise_or_fragment_filter
trade	noun	PREP	preposition_frame	in a/the ~	in a/the ~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trade	in a/the ~	0.9	noise_or_fragment_filter
trade	noun	PREP	preposition_frame	by~ Sheisacarpenter by trade	by~ sheisacarpenter by trade	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trade	by~ sheisacarpenter by trade	0.9	noise_or_fragment_filter
traffic jam	noun	PREP	preposition_frame	atthe~s	atthe~s	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	traffic jam	atthe~s	0.9	noise_or_fragment_filter
trail	noun	PREP	preposition_frame	on sb’s~	on sb’s~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trail	on sb’s~	0.9	noise_or_fragment_filter
trail	noun	PREP	preposition_frame	along a/the~	along a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trail	along a/the~	0.9	noise_or_fragment_filter
trainee	noun	PREP	preposition_frame	as a~	as a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trainee	as a~	0.9	noise_or_fragment_filter
training	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	training	in~	0.9	noise_or_fragment_filter
tram	noun	PREP	preposition_frame	by~	by~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tram	by~	0.9	noise_or_fragment_filter
trance	noun	PREP	preposition_frame	in a~ Ina deep trance	in a~ ina deep trance	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trance	in a~ ina deep trance	0.9	noise_or_fragment_filter
transform	verb	PREP	preposition_frame	during (the)~	during (the)~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	transform	during (the)~	0.9	noise_or_fragment_filter
translation	noun	PREP	preposition_frame	not in the original Norwegian	not in the original norwegian	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	translation	not in the original norwegian	0.9	noise_or_fragment_filter
treacherous	adjective	PREP	preposition_frame	with a...~	with a...~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	treacherous	with a...~	0.9	noise_or_fragment_filter
treat	noun	PREP	preposition_frame	as/for a~	as/for a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	treat	as/for a~	0.9	noise_or_fragment_filter
treatment	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	treatment	in~	0.9	noise_or_fragment_filter
tree	noun	PREP	preposition_frame	in the shade. up a/the~	in the shade. up a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tree	in the shade. up a/the~	0.9	noise_or_fragment_filter
trek	noun	PREP	preposition_frame	ona/the~	ona/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trek	ona/the~	0.9	noise_or_fragment_filter
tremor	noun	PREP	preposition_frame	with/without a~	with/without a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tremor	with/without a~	0.9	noise_or_fragment_filter
tribunal	noun	PREP	preposition_frame	at a/the~	at a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tribunal	at a/the~	0.9	noise_or_fragment_filter
triumph	noun	PREP	preposition_frame	In~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	triumph	in~	0.9	noise_or_fragment_filter
trophy	noun	PREP	preposition_frame	ata~	ata~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trophy	ata~	0.9	noise_or_fragment_filter
trunk	noun	PREP	preposition_frame	ina/the~	ina/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trunk	ina/the~	0.9	noise_or_fragment_filter
trust	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	trust	in~	0.9	noise_or_fragment_filter
truth	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	truth	in~	0.9	noise_or_fragment_filter
tug	noun	PREP	preposition_frame	with a~	with a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tug	with a~	0.9	noise_or_fragment_filter
tuition	noun	PREP	preposition_frame	under sb’s~	under sb’s~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tuition	under sb’s~	0.9	noise_or_fragment_filter
tummy	noun	PREP	preposition_frame	onthe/your~	onthe/your~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tummy	onthe/your~	0.9	noise_or_fragment_filter
turmoil	noun	PREP	preposition_frame	in~	in~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	turmoil	in~	0.9	noise_or_fragment_filter
turn	noun	PREP	preposition_frame	in~(=oneafter the other)	in~(=oneafter the other)	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	turn	in~(=oneafter the other)	0.9	noise_or_fragment_filter
turn	noun	PREP	preposition_frame	by~(s)	by~(s)	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	turn	by~(s)	0.9	noise_or_fragment_filter
turning point	noun	PREP	preposition_frame	at a~	at a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	turning point	at a~	0.9	noise_or_fragment_filter
tussle	noun	PREP	preposition_frame	ina/the~	ina/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tussle	ina/the~	0.9	noise_or_fragment_filter
tutorial	noun	PREP	preposition_frame	at/during/in a/the~	at/during/in a/the~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	tutorial	at/during/in a/the~	0.9	noise_or_fragment_filter
twang	noun	PREP	preposition_frame	with a~	with a~	high	governed_prepositions.tsv	ocd_governed_prepositions_raw.tsv	twang	with a~	0.9	noise_or_fragment_filter
